id_partida,tick,tipo_evento,ganador_final,duracion_final,estrategia_j1,estrategia_j2,elixir_j1,elixir_j2,mano_j1,mano_j2,actor_evento,carta_usada,coste_carta,pos_x,pos_y,id_atacante,id_objetivo,dano_base,vida_restante_obj,id_entidad_destruida
partida_22,84,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,0,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,Mago|P.E.K.K.A|Bárbaros|Gigante,JUGADOR_2,Ejército de Esqueletos,3,11,31,,,,,
partida_22,94,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,3,P.E.K.K.A|Gigante|Príncipe|Mago,Mago|P.E.K.K.A|Bárbaros|Gigante,JUGADOR_1,Mago de Hielo,3,3,10,,,,,
partida_22,99,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,2,0,P.E.K.K.A|Gigante|Príncipe|Mago,P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo,JUGADOR_2,Mago,5,9,26,,,,,
partida_22,108,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,3,P.E.K.K.A|Gigante|Príncipe|Valquiria,P.E.K.K.A|Bárbaros|Gigante|Mago de Hielo,JUGADOR_1,Mago,5,6,11,,,,,
partida_22,108,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,0,P.E.K.K.A|Gigante|Príncipe|Valquiria,P.E.K.K.A|Bárbaros|Gigante|Caballero,JUGADOR_2,Mago de Hielo,3,10,31,,,,,
partida_22,117,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,3,0,P.E.K.K.A|Gigante|Príncipe|Valquiria,P.E.K.K.A|Bárbaros|Gigante|Príncipe,JUGADOR_2,Caballero,3,1,25,,,,,
partida_22,121,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,1,P.E.K.K.A|Gigante|Príncipe|Arqueras,P.E.K.K.A|Bárbaros|Gigante|Príncipe,JUGADOR_1,Valquiria,4,2,17,,,,,
partida_22,132,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,4,0,P.E.K.K.A|Gigante|Príncipe|Arqueras,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,JUGADOR_2,Bárbaros,5,13,20,,,,,
partida_22,136,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,2,1,P.E.K.K.A|Gigante|Príncipe|Caballero,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,JUGADOR_1,Arqueras,3,8,11,,,,,
partida_22,138,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,2,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,P.E.K.K.A|Gigante|Príncipe|Ejército de Esqueletos,JUGADOR_1,Caballero,3,1,18,,,,,
partida_22,141,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,1,0,P.E.K.K.A|Gigante|Príncipe|Mago de Hielo,P.E.K.K.A|Gigante|Príncipe|Mago,JUGADOR_2,Ejército de Esqueletos,3,2,22,,,,,
partida_22,148,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,2,P.E.K.K.A|Gigante|Príncipe|Mago,P.E.K.K.A|Gigante|Príncipe|Mago,JUGADOR_1,Mago de Hielo,3,14,0,,,,,
partida_22,156,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,3,0,P.E.K.K.A|Gigante|Príncipe|Mago,P.E.K.K.A|Príncipe|Mago|Mago de Hielo,JUGADOR_2,Gigante,5,12,21,,,,,
partida_22,165,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,6,0,P.E.K.K.A|Gigante|Príncipe|Mago,P.E.K.K.A|Príncipe|Mago|Caballero,JUGADOR_2,Mago de Hielo,3,5,27,,,,,
partida_22,166,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,1,0,P.E.K.K.A|Príncipe|Mago|Valquiria,P.E.K.K.A|Príncipe|Mago|Caballero,JUGADOR_1,Gigante,5,17,13,,,,,
partida_22,174,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,3,P.E.K.K.A|Príncipe|Mago|Arqueras,P.E.K.K.A|Príncipe|Mago|Caballero,JUGADOR_1,Valquiria,4,15,0,,,,,
partida_22,174,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,0,0,P.E.K.K.A|Príncipe|Mago|Arqueras,P.E.K.K.A|Príncipe|Mago|Bárbaros,JUGADOR_2,Caballero,3,4,29,,,,,
partida_22,180,PARTIDA_TERMINADA,JUGADOR_1,180,EstrategiaAleatoria,EstrategiaMenorCosto,2,2,P.E.K.K.A|Príncipe|Mago|Arqueras,P.E.K.K.A|Príncipe|Mago|Bárbaros,,,,,,,,,,
partida_23,1,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,5,Mago de Hielo|Bárbaros|Caballero|Valquiria,Mago|Mini P.E.K.K.A|Mago de Hielo|Ejército de Esqueletos,JUGADOR_1,Gigante,5,0,14,,,,,
partida_23,1,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,2,Mago de Hielo|Bárbaros|Caballero|Valquiria,Mago|Mini P.E.K.K.A|Ejército de Esqueletos|Mosquetera,JUGADOR_2,Mago de Hielo,3,14,20,,,,,
partida_23,3,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,1,0,Mago de Hielo|Bárbaros|Caballero|Valquiria,Mago|Mini P.E.K.K.A|Mosquetera|Bárbaros,JUGADOR_2,Ejército de Esqueletos,3,4,20,,,,,
partida_23,9,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,2,Mago de Hielo|Bárbaros|Valquiria|Mago,Mago|Mini P.E.K.K.A|Mosquetera|Bárbaros,JUGADOR_1,Caballero,3,0,14,,,,,
partida_23,15,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,2,0,Mago de Hielo|Bárbaros|Valquiria|Mago,Mago|Mosquetera|Bárbaros|Valquiria,JUGADOR_2,Mini P.E.K.K.A,4,0,20,,,,,
partida_23,19,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Valquiria|Mago|Mini P.E.K.K.A,Mago|Mosquetera|Bárbaros|Valquiria,JUGADOR_1,Mago de Hielo,3,0,14,,,,,
partida_23,29,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,3,0,Bárbaros|Valquiria|Mago|Mini P.E.K.K.A,Mago|Bárbaros|Valquiria|Arqueras,JUGADOR_2,Mosquetera,4,17,31,,,,,
partida_23,30,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Valquiria|Mago|Ejército de Esqueletos,Mago|Bárbaros|Valquiria|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,0,14,,,,,
partida_23,37,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,2,0,Bárbaros|Valquiria|Mago|Ejército de Esqueletos,Mago|Bárbaros|Valquiria|Mago de Hielo,JUGADOR_2,Arqueras,3,1,26,,,,,
partida_23,40,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Valquiria|Mago|Gigante,Mago|Bárbaros|Valquiria|Mago de Hielo,JUGADOR_1,Ejército de Esqueletos,3,0,14,,,,,
partida_23,45,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,2,0,Bárbaros|Valquiria|Mago|Gigante,Mago|Bárbaros|Valquiria|Ejército de Esqueletos,JUGADOR_2,Mago de Hielo,3,8,31,,,,,
partida_23,51,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,2,Bárbaros|Mago|Gigante|Caballero,Mago|Bárbaros|Valquiria|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,0,21,,,,,
partida_23,54,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,1,0,Bárbaros|Mago|Gigante|Caballero,Mago|Bárbaros|Valquiria|Mini P.E.K.K.A,JUGADOR_2,Ejército de Esqueletos,3,0,22,,,,,
partida_23,60,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,2,Bárbaros|Mago|Gigante|Mago de Hielo,Mago|Bárbaros|Valquiria|Mini P.E.K.K.A,JUGADOR_1,Caballero,3,0,21,,,,,
partida_23,66,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,2,0,Bárbaros|Mago|Gigante|Mago de Hielo,Mago|Bárbaros|Mini P.E.K.K.A|Mosquetera,JUGADOR_2,Valquiria,4,8,24,,,,,
partida_23,69,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Mago|Gigante|Mini P.E.K.K.A,Mago|Bárbaros|Mini P.E.K.K.A|Mosquetera,JUGADOR_1,Mago de Hielo,3,0,21,,,,,
partida_23,78,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,3,0,Bárbaros|Mago|Gigante|Mini P.E.K.K.A,Mago|Bárbaros|Mosquetera|Arqueras,JUGADOR_2,Mini P.E.K.K.A,4,16,22,,,,,
partida_23,83,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Mago|Gigante|Ejército de Esqueletos,Mago|Bárbaros|Mosquetera|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,0,21,,,,,
partida_23,87,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,2,0,Bárbaros|Mago|Gigante|Ejército de Esqueletos,Mago|Bárbaros|Mosquetera|Mago de Hielo,JUGADOR_2,Arqueras,3,2,28,,,,,
partida_23,90,TROPA_DESPLEGADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Mago|Gigante|Valquiria,Mago|Bárbaros|Mosquetera|Mago de Hielo,JUGADOR_1,Ejército de Esqueletos,3,0,21,,,,,
partida_23,90,PARTIDA_TERMINADA,JUGADOR_1,90,EstrategiaAgresiva,EstrategiaMenorCosto,0,1,Bárbaros|Mago|Gigante|Valquiria,Mago|Bárbaros|Mosquetera|Mago de Hielo,,,,,,,,,,
partida_24,1,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,5,Bárbaros|Mago|Mago de Hielo|Caballero,P.E.K.K.A|Bárbaros|Mago de Hielo|Ejército de Esqueletos,JUGADOR_1,Valquiria,4,6,2,,,,,
partida_24,1,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,2,Bárbaros|Mago|Mago de Hielo|Caballero,P.E.K.K.A|Bárbaros|Mago de Hielo|Caballero,JUGADOR_2,Ejército de Esqueletos,3,6,20,,,,,
partida_24,3,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Mago|Mago de Hielo|Caballero,P.E.K.K.A|Bárbaros|Mago de Hielo|Valquiria,JUGADOR_2,Caballero,3,12,19,,,,,
partida_24,12,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,3,Bárbaros|Mago|Mago de Hielo|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Mago de Hielo|Valquiria,JUGADOR_1,Caballero,3,6,2,,,,,
partida_24,13,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Mago|Mago de Hielo|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Valquiria|Arqueras,JUGADOR_2,Mago de Hielo,3,7,31,,,,,
partida_24,22,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,3,Bárbaros|Mago|Mago de Hielo|Ejército de Esqueletos,P.E.K.K.A|Bárbaros|Valquiria|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,6,2,,,,,
partida_24,23,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,0,Bárbaros|Mago|Mago de Hielo|Ejército de Esqueletos,P.E.K.K.A|Bárbaros|Valquiria|Mini P.E.K.K.A,JUGADOR_2,Arqueras,3,7,22,,,,,
partida_24,34,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,5,0,Bárbaros|Mago|Mago de Hielo|Ejército de Esqueletos,P.E.K.K.A|Bárbaros|Mini P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Valquiria,4,16,27,,,,,
partida_24,35,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Mago|Ejército de Esqueletos|Mosquetera,P.E.K.K.A|Bárbaros|Mini P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mago de Hielo,3,6,2,,,,,
partida_24,42,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,0,3,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Bárbaros|Mini P.E.K.K.A|Ejército de Esqueletos,JUGADOR_1,Mago,5,6,2,,,,,
partida_24,45,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,1,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Bárbaros|Mini P.E.K.K.A|Caballero,JUGADOR_2,Ejército de Esqueletos,3,5,17,,,,,
partida_24,55,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,4,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Bárbaros|Caballero|Mago de Hielo,JUGADOR_2,Mini P.E.K.K.A,4,4,18,,,,,
partida_24,57,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,1,Bárbaros|Ejército de Esqueletos|Mosquetera|Caballero,P.E.K.K.A|Bárbaros|Caballero|Mago de Hielo,JUGADOR_1,Valquiria,4,6,2,,,,,
partida_24,69,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,5,2,Bárbaros|Ejército de Esqueletos|Mosquetera|Caballero,P.E.K.K.A|Bárbaros|Caballero|Arqueras,JUGADOR_2,Mago de Hielo,3,5,22,,,,,
partida_24,70,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,2,Bárbaros|Ejército de Esqueletos|Mosquetera|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Caballero|Arqueras,JUGADOR_1,Caballero,3,6,2,,,,,
partida_24,72,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,3,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Mini P.E.K.K.A,P.E.K.K.A|Bárbaros|Arqueras|Valquiria,JUGADOR_2,Caballero,3,5,24,,,,,
partida_24,78,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,2,Bárbaros|Ejército de Esqueletos|Mosquetera|Mago de Hielo,P.E.K.K.A|Bárbaros|Arqueras|Valquiria,JUGADOR_1,Mini P.E.K.K.A,4,6,2,,,,,
partida_24,81,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Mago de Hielo,P.E.K.K.A|Bárbaros|Valquiria|Ejército de Esqueletos,JUGADOR_2,Arqueras,3,10,20,,,,,
partida_24,90,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,5,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Mago de Hielo,P.E.K.K.A|Bárbaros|Valquiria|Mini P.E.K.K.A,JUGADOR_2,Ejército de Esqueletos,3,3,29,,,,,
partida_24,94,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,3,1,Bárbaros|Ejército de Esqueletos|Mosquetera|Mago,P.E.K.K.A|Bárbaros|Valquiria|Mini P.E.K.K.A,JUGADOR_1,Mago de Hielo,3,6,2,,,,,
partida_24,99,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,3,Bárbaros|Ejército de Esqueletos|Mago|Valquiria,P.E.K.K.A|Bárbaros|Valquiria|Mini P.E.K.K.A,JUGADOR_1,Mosquetera,4,6,2,,,,,
partida_24,105,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,3,0,Bárbaros|Ejército de Esqueletos|Mago|Valquiria,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Mago de Hielo,JUGADOR_2,Bárbaros,5,16,23,,,,,
partida_24,112,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,2,Bárbaros|Ejército de Esqueletos|Mago|Caballero,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Mago de Hielo,JUGADOR_1,Valquiria,4,6,2,,,,,
partida_24,114,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Ejército de Esqueletos|Mago|Caballero,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Caballero,JUGADOR_2,Mago de Hielo,3,12,20,,,,,
partida_24,123,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,3,Bárbaros|Ejército de Esqueletos|Mago|Mini P.E.K.K.A,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Caballero,JUGADOR_1,Caballero,3,6,2,,,,,
partida_24,123,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Ejército de Esqueletos|Mago|Mini P.E.K.K.A,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Arqueras,JUGADOR_2,Caballero,3,4,30,,,,,
partida_24,132,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,3,Bárbaros|Ejército de Esqueletos|Mago|Mago de Hielo,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Arqueras,JUGADOR_1,Mini P.E.K.K.A,4,6,2,,,,,
partida_24,134,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,0,Bárbaros|Ejército de Esqueletos|Mago|Mago de Hielo,P.E.K.K.A|Valquiria|Mini P.E.K.K.A|Ejército de Esqueletos,JUGADOR_2,Arqueras,3,1,20,,,,,
partida_24,145,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,5,0,Bárbaros|Ejército de Esqueletos|Mago|Mago de Hielo,P.E.K.K.A|Mini P.E.K.K.A|Ejército de Esqueletos|Bárbaros,JUGADOR_2,Valquiria,4,6,25,,,,,
partida_24,148,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,3,1,Bárbaros|Ejército de Esqueletos|Mago|Mosquetera,P.E.K.K.A|Mini P.E.K.K.A|Ejército de Esqueletos|Bárbaros,JUGADOR_1,Mago de Hielo,3,6,2,,,,,
partida_24,153,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,0,3,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Mini P.E.K.K.A|Ejército de Esqueletos|Bárbaros,JUGADOR_1,Mago,5,6,2,,,,,
partida_24,155,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,0,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Mini P.E.K.K.A|Bárbaros|Mago de Hielo,JUGADOR_2,Ejército de Esqueletos,3,17,27,,,,,
partida_24,162,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,3,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Valquiria,P.E.K.K.A|Mini P.E.K.K.A|Bárbaros|Caballero,JUGADOR_2,Mago de Hielo,3,5,26,,,,,
partida_24,170,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,1,2,Bárbaros|Ejército de Esqueletos|Mosquetera|Caballero,P.E.K.K.A|Mini P.E.K.K.A|Bárbaros|Caballero,JUGADOR_1,Valquiria,4,6,2,,,,,
partida_24,172,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,2,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Caballero,P.E.K.K.A|Mini P.E.K.K.A|Bárbaros|Arqueras,JUGADOR_2,Caballero,3,3,14,,,,,
partida_24,180,TROPA_DESPLEGADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,5,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Caballero,P.E.K.K.A|Mini P.E.K.K.A|Bárbaros|Valquiria,JUGADOR_2,Arqueras,3,16,30,,,,,
partida_24,180,PARTIDA_TERMINADA,JUGADOR_1,180,EstrategiaDefensiva,EstrategiaAleatoria,5,0,Bárbaros|Ejército de Esqueletos|Mosquetera|Caballero,P.E.K.K.A|Mini P.E.K.K.A|Bárbaros|Valquiria,,,,,,,,,,
partida_25,1,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,5,Mago|P.E.K.K.A|Príncipe|Caballero,P.E.K.K.A|Ejército de Esqueletos|Mago|Caballero,JUGADOR_1,Gigante,5,12,12,,,,,
partida_25,2,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,2,Mago|P.E.K.K.A|Príncipe|Caballero,P.E.K.K.A|Mago|Caballero|Valquiria,JUGADOR_2,Ejército de Esqueletos,3,5,24,,,,,
partida_25,4,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,1,0,Mago|P.E.K.K.A|Príncipe|Caballero,P.E.K.K.A|Mago|Valquiria|Mini P.E.K.K.A,JUGADOR_2,Caballero,3,10,22,,,,,
partida_25,10,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,2,Mago|P.E.K.K.A|Príncipe|Ejército de Esqueletos,P.E.K.K.A|Mago|Valquiria|Mini P.E.K.K.A,JUGADOR_1,Caballero,3,7,0,,,,,
partida_25,15,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,2,0,Mago|P.E.K.K.A|Príncipe|Ejército de Esqueletos,P.E.K.K.A|Mago|Valquiria|Gigante,JUGADOR_2,Mini P.E.K.K.A,4,2,28,,,,,
partida_25,19,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,Mago|P.E.K.K.A|Príncipe|Mago de Hielo,P.E.K.K.A|Mago|Valquiria|Gigante,JUGADOR_1,Ejército de Esqueletos,3,14,10,,,,,
partida_25,27,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,4,Mago|P.E.K.K.A|Príncipe|Valquiria,P.E.K.K.A|Mago|Valquiria|Gigante,JUGADOR_1,Mago de Hielo,3,7,8,,,,,
partida_25,27,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,0,Mago|P.E.K.K.A|Príncipe|Valquiria,P.E.K.K.A|Mago|Gigante|Príncipe,JUGADOR_2,Valquiria,4,2,28,,,,,
partida_25,39,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,4,Mago|P.E.K.K.A|Príncipe|Gigante,P.E.K.K.A|Mago|Gigante|Príncipe,JUGADOR_1,Valquiria,4,7,8,,,,,
partida_25,43,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,1,0,Mago|P.E.K.K.A|Príncipe|Gigante,P.E.K.K.A|Mago|Príncipe|Ejército de Esqueletos,JUGADOR_2,Gigante,5,17,20,,,,,
partida_25,51,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,4,0,Mago|P.E.K.K.A|Príncipe|Gigante,P.E.K.K.A|Mago|Príncipe|Caballero,JUGADOR_2,Ejército de Esqueletos,3,8,17,,,,,
partida_25,54,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Príncipe|Gigante|Caballero,P.E.K.K.A|Mago|Príncipe|Caballero,JUGADOR_1,Mago,5,15,14,,,,,
partida_25,62,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,2,0,P.E.K.K.A|Príncipe|Gigante|Caballero,P.E.K.K.A|Mago|Príncipe|Mini P.E.K.K.A,JUGADOR_2,Caballero,3,15,29,,,,,
partida_25,63,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,1,P.E.K.K.A|Príncipe|Gigante|Ejército de Esqueletos,P.E.K.K.A|Mago|Príncipe|Mini P.E.K.K.A,JUGADOR_1,Caballero,3,3,12,,,,,
partida_25,72,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,4,P.E.K.K.A|Príncipe|Gigante|Mago de Hielo,P.E.K.K.A|Mago|Príncipe|Mini P.E.K.K.A,JUGADOR_1,Ejército de Esqueletos,3,7,7,,,,,
partida_25,72,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,0,P.E.K.K.A|Príncipe|Gigante|Mago de Hielo,P.E.K.K.A|Mago|Príncipe|Valquiria,JUGADOR_2,Mini P.E.K.K.A,4,12,20,,,,,
partida_25,81,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,0,3,P.E.K.K.A|Príncipe|Gigante|Valquiria,P.E.K.K.A|Mago|Príncipe|Valquiria,JUGADOR_1,Mago de Hielo,3,4,0,,,,,
partida_25,87,TROPA_DESPLEGADA,JUGADOR_2,146,EstrategiaMenorCosto,EstrategiaAleatoria,2,1,P.E.K.K.A|Príncipe|Gigante|Valquiria,P.E.K.K.A|Mago|Príncipe|Gigante,JUGADOR_2,Valquiria,4,1,25,,,,,
