id_partida,segundo,jugador_id,tipo_evento,detalles
PARTIDA_0014_f6dec0d7,20,1,TORRE_DESTRUIDA,"Torre destruida: TorrePrincesa"
PARTIDA_0014_f6dec0d7,27,1,TROPA_DESPLEGADA,"Carta: Arqueras (costo: 3) en (3,17)"
PARTIDA_0014_f6dec0d7,27,2,TROPA_DESPLEGADA,"Carta: Mago (costo: 5) en (6,28)"
PARTIDA_0014_f6dec0d7,27,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,27,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,28,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,28,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,29,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,30,2,ATAQUE_REALIZADO,"TorreRey atacó a Mini P.E.K.K.A por 70 de daño"
PARTIDA_0014_f6dec0d7,30,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,30,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,31,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,31,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,31,1,TROPA_MUERTA,"Tropa destruida: Mini P.E.K.K.A"
PARTIDA_0014_f6dec0d7,33,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,33,1,ATAQUE_REALIZADO,"Arqueras atacó a Valquiria por 33 de daño"
PARTIDA_0014_f6dec0d7,34,1,ATAQUE_REALIZADO,"Arqueras atacó a Valquiria por 33 de daño"
PARTIDA_0014_f6dec0d7,35,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,35,1,ATAQUE_REALIZADO,"Arqueras atacó a Valquiria por 33 de daño"
PARTIDA_0014_f6dec0d7,35,2,ATAQUE_REALIZADO,"Mago atacó a Arqueras por 130 de daño"
PARTIDA_0014_f6dec0d7,35,1,TROPA_MUERTA,"Tropa destruida: Arqueras"
PARTIDA_0014_f6dec0d7,37,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,39,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,39,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,40,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,41,1,TROPA_DESPLEGADA,"Carta: Príncipe (costo: 5) en (17,2)"
PARTIDA_0014_f6dec0d7,41,2,TROPA_DESPLEGADA,"Carta: Príncipe (costo: 5) en (6,28)"
PARTIDA_0014_f6dec0d7,41,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,41,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,42,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,43,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,43,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,43,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,44,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,44,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,45,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,45,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,45,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,46,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,46,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,47,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Caballero por 42 de daño"
PARTIDA_0014_f6dec0d7,47,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,47,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,48,1,ATAQUE_REALIZADO,"Caballero atacó a TorrePrincesa por 75 de daño"
PARTIDA_0014_f6dec0d7,48,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,48,1,TROPA_MUERTA,"Tropa destruida: Caballero"
PARTIDA_0014_f6dec0d7,49,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Valquiria por 42 de daño"
PARTIDA_0014_f6dec0d7,49,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,50,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,51,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Valquiria por 42 de daño"
PARTIDA_0014_f6dec0d7,51,2,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,51,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,52,2,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,52,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,53,1,TROPA_DESPLEGADA,"Carta: Mini P.E.K.K.A (costo: 4) en (1,17)"
PARTIDA_0014_f6dec0d7,53,2,ATAQUE_REALIZADO,"TorrePrincesa atacó a Valquiria por 42 de daño"
PARTIDA_0014_f6dec0d7,53,1,ATAQUE_REALIZADO,"Valquiria atacó a TorrePrincesa por 120 de daño"
PARTIDA_0014_f6dec0d7,53,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,53,1,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0014_f6dec0d7,57,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,58,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,61,2,TROPA_DESPLEGADA,"Carta: Mago de Hielo (costo: 3) en (6,28)"
PARTIDA_0014_f6dec0d7,61,2,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mini P.E.K.K.A por 63 de daño"
PARTIDA_0014_f6dec0d7,62,2,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mini P.E.K.K.A por 63 de daño"
PARTIDA_0014_f6dec0d7,63,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,63,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,63,2,ATAQUE_REALIZADO,"Mago de Hielo atacó a Mini P.E.K.K.A por 63 de daño"
PARTIDA_0014_f6dec0d7,64,2,ATAQUE_REALIZADO,"Mago atacó a Mini P.E.K.K.A por 130 de daño"
PARTIDA_0014_f6dec0d7,64,1,TROPA_MUERTA,"Tropa destruida: Mini P.E.K.K.A"
PARTIDA_0014_f6dec0d7,66,1,TROPA_DESPLEGADA,"Carta: Caballero (costo: 3) en (5,6)"
PARTIDA_0014_f6dec0d7,68,2,TROPA_DESPLEGADA,"Carta: Gigante (costo: 5) en (6,28)"
PARTIDA_0014_f6dec0d7,74,1,TROPA_DESPLEGADA,"Carta: Valquiria (costo: 4) en (0,14)"
PARTIDA_0014_f6dec0d7,79,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago por 120 de daño"
PARTIDA_0014_f6dec0d7,79,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,80,2,TROPA_DESPLEGADA,"Carta: Valquiria (costo: 4) en (6,28)"
PARTIDA_0014_f6dec0d7,80,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago por 120 de daño"
PARTIDA_0014_f6dec0d7,80,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,81,1,ATAQUE_REALIZADO,"Caballero atacó a Mago por 75 de daño"
PARTIDA_0014_f6dec0d7,81,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago por 120 de daño"
PARTIDA_0014_f6dec0d7,81,2,TROPA_MUERTA,"Tropa destruida: Mago"
PARTIDA_0014_f6dec0d7,81,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,82,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,82,1,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,83,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,83,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,83,1,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,84,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,84,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,84,1,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,85,1,TROPA_DESPLEGADA,"Carta: Arqueras (costo: 3) en (15,11)"
PARTIDA_0014_f6dec0d7,85,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,85,1,ATAQUE_REALIZADO,"Valquiria atacó a Príncipe por 120 de daño"
PARTIDA_0014_f6dec0d7,85,1,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,86,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,86,2,TROPA_MUERTA,"Tropa destruida: Príncipe"
PARTIDA_0014_f6dec0d7,87,1,ATAQUE_REALIZADO,"Caballero atacó a Valquiria por 75 de daño"
PARTIDA_0014_f6dec0d7,87,1,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,88,1,ATAQUE_REALIZADO,"Caballero atacó a Valquiria por 75 de daño"
PARTIDA_0014_f6dec0d7,88,1,ATAQUE_REALIZADO,"Valquiria atacó a Valquiria por 120 de daño"
PARTIDA_0014_f6dec0d7,88,2,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0014_f6dec0d7,93,2,TROPA_DESPLEGADA,"Carta: Mago (costo: 5) en (6,28)"
PARTIDA_0014_f6dec0d7,93,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,93,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0014_f6dec0d7,94,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,94,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0014_f6dec0d7,95,1,ATAQUE_REALIZADO,"Caballero atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,95,2,TROPA_MUERTA,"Tropa destruida: Gigante"
PARTIDA_0014_f6dec0d7,96,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0014_f6dec0d7,97,1,ATAQUE_REALIZADO,"Caballero atacó a Mago de Hielo por 75 de daño"
PARTIDA_0014_f6dec0d7,97,1,ATAQUE_REALIZADO,"Valquiria atacó a Mago de Hielo por 120 de daño"
PARTIDA_0014_f6dec0d7,98,1,TROPA_DESPLEGADA,"Carta: Bárbaros (costo: 5) en (6,1)"
PARTIDA_0014_f6dec0d7,98,1,ATAQUE_REALIZADO,"Caballero atacó a Mago de Hielo por 75 de daño"
PARTIDA_0014_f6dec0d7,98,2,TROPA_MUERTA,"Tropa destruida: Mago de Hielo"
PARTIDA_0014_f6dec0d7,99,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,100,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,101,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,101,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,101,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,102,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,102,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,102,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,103,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,103,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,103,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,103,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,104,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,104,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,104,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,104,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,105,1,ATAQUE_REALIZADO,"Caballero atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,105,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,105,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,105,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,105,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,106,1,ATAQUE_REALIZADO,"Caballero atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,106,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,106,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,106,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,106,2,ATAQUE_REALIZADO,"Mago atacó a Caballero por 130 de daño"
PARTIDA_0014_f6dec0d7,106,1,TROPA_MUERTA,"Tropa destruida: Caballero"
PARTIDA_0014_f6dec0d7,107,2,TROPA_DESPLEGADA,"Carta: Príncipe (costo: 5) en (6,28)"
PARTIDA_0014_f6dec0d7,107,1,ATAQUE_REALIZADO,"Valquiria atacó a Gigante por 120 de daño"
PARTIDA_0014_f6dec0d7,107,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,107,2,ATAQUE_REALIZADO,"Mago atacó a Valquiria por 130 de daño"
PARTIDA_0014_f6dec0d7,107,1,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0014_f6dec0d7,108,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,109,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,110,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,111,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,112,1,TROPA_DESPLEGADA,"Carta: Mini P.E.K.K.A (costo: 4) en (0,1)"
PARTIDA_0014_f6dec0d7,112,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,113,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,114,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,115,1,ATAQUE_REALIZADO,"Arqueras atacó a TorrePrincesa por 33 de daño"
PARTIDA_0014_f6dec0d7,115,2,ATAQUE_REALIZADO,"Mago atacó a Arqueras por 130 de daño"
PARTIDA_0014_f6dec0d7,115,1,TROPA_MUERTA,"Tropa destruida: Arqueras"
PARTIDA_0014_f6dec0d7,122,2,TROPA_DESPLEGADA,"Carta: Mago de Hielo (costo: 3) en (6,28)"
PARTIDA_0014_f6dec0d7,123,1,TROPA_DESPLEGADA,"Carta: Caballero (costo: 3) en (17,9)"
PARTIDA_0014_f6dec0d7,128,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,129,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,129,1,ATAQUE_REALIZADO,"Caballero atacó a Mago por 75 de daño"
PARTIDA_0014_f6dec0d7,130,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,130,1,ATAQUE_REALIZADO,"Caballero atacó a Mago por 75 de daño"
PARTIDA_0014_f6dec0d7,131,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Gigante por 42 de daño"
PARTIDA_0014_f6dec0d7,131,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,131,1,ATAQUE_REALIZADO,"Caballero atacó a Mago por 75 de daño"
PARTIDA_0014_f6dec0d7,132,1,TROPA_DESPLEGADA,"Carta: Valquiria (costo: 4) en (6,5)"
PARTIDA_0014_f6dec0d7,132,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,132,1,ATAQUE_REALIZADO,"Caballero atacó a Mago por 75 de daño"
PARTIDA_0014_f6dec0d7,133,2,TROPA_DESPLEGADA,"Carta: Gigante (costo: 5) en (6,28)"
PARTIDA_0014_f6dec0d7,133,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Gigante por 42 de daño"
PARTIDA_0014_f6dec0d7,133,2,ATAQUE_REALIZADO,"Mago atacó a TorrePrincesa por 130 de daño"
PARTIDA_0014_f6dec0d7,133,2,ATAQUE_REALIZADO,"Mago atacó a Príncipe por 130 de daño"
PARTIDA_0014_f6dec0d7,133,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,133,1,ATAQUE_REALIZADO,"Caballero atacó a Mago por 75 de daño"
PARTIDA_0014_f6dec0d7,133,2,TROPA_MUERTA,"Tropa destruida: Mago"
PARTIDA_0014_f6dec0d7,134,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,134,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,135,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Gigante por 42 de daño"
PARTIDA_0014_f6dec0d7,135,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,135,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,136,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,136,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,136,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,137,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Gigante por 42 de daño"
PARTIDA_0014_f6dec0d7,137,1,ATAQUE_REALIZADO,"Bárbaros atacó a Gigante por 75 de daño"
PARTIDA_0014_f6dec0d7,137,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Gigante por 340 de daño"
PARTIDA_0014_f6dec0d7,137,2,TROPA_MUERTA,"Tropa destruida: Gigante"
PARTIDA_0014_f6dec0d7,137,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,138,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,139,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0014_f6dec0d7,139,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,140,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Valquiria por 340 de daño"
PARTIDA_0014_f6dec0d7,140,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,141,1,TROPA_DESPLEGADA,"Carta: Arqueras (costo: 3) en (4,20)"
PARTIDA_0014_f6dec0d7,141,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0014_f6dec0d7,141,1,ATAQUE_REALIZADO,"Bárbaros atacó a Valquiria por 75 de daño"
PARTIDA_0014_f6dec0d7,141,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Valquiria por 340 de daño"
PARTIDA_0014_f6dec0d7,141,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,141,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,142,1,ATAQUE_REALIZADO,"Bárbaros atacó a Valquiria por 75 de daño"
PARTIDA_0014_f6dec0d7,142,1,ATAQUE_REALIZADO,"Mini P.E.K.K.A atacó a Valquiria por 340 de daño"
PARTIDA_0014_f6dec0d7,142,2,TROPA_MUERTA,"Tropa destruida: Valquiria"
PARTIDA_0014_f6dec0d7,142,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,142,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,143,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0014_f6dec0d7,143,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,143,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,144,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,144,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,145,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0014_f6dec0d7,145,2,ATAQUE_REALIZADO,"Príncipe atacó a TorrePrincesa por 220 de daño"
PARTIDA_0014_f6dec0d7,145,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,145,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,146,2,ATAQUE_REALIZADO,"Príncipe atacó a TorrePrincesa por 220 de daño"
PARTIDA_0014_f6dec0d7,146,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,146,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,147,2,TROPA_DESPLEGADA,"Carta: Valquiria (costo: 4) en (6,28)"
PARTIDA_0014_f6dec0d7,147,1,ATAQUE_REALIZADO,"TorrePrincesa atacó a Príncipe por 42 de daño"
PARTIDA_0014_f6dec0d7,147,2,ATAQUE_REALIZADO,"Príncipe atacó a TorrePrincesa por 220 de daño"
PARTIDA_0014_f6dec0d7,147,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,147,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,148,2,ATAQUE_REALIZADO,"Príncipe atacó a TorrePrincesa por 220 de daño"
PARTIDA_0014_f6dec0d7,148,1,ATAQUE_REALIZADO,"Caballero atacó a Príncipe por 75 de daño"
PARTIDA_0014_f6dec0d7,148,2,TROPA_MUERTA,"Tropa destruida: Príncipe"
PARTIDA_0014_f6dec0d7,148,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,149,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,150,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,151,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,152,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,153,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
PARTIDA_0014_f6dec0d7,154,1,ATAQUE_REALIZADO,"Arqueras atacó a Gigante por 33 de daño"
