id_partida,fecha_hora,jugador_id,nombre,estrategia,nivel,resultado,cartas_jugadas,elixir_gastado,elixir_desperdiciado,tropas_invocadas,tropas_muertas,ataques_realizados,danio_causado,danio_recibido,torres_destruidas,danio_a_torres,primer_carta_segundo,ultima_carta_segundo,promedio_elixir_carta,ratio_danio
PARTIDA_0073_e7257362,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,VICTORIA,15,63,0,15,10,108,13542,9525,1,2220,1,174,4,20,1,42
PARTIDA_0074_7391b48e,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,VICTORIA,9,37,0,9,6,72,12279,6664,3,7666,1,95,4,11,1,84
PARTIDA_0074_7391b48e,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,DERROTA,11,37,0,11,9,77,6664,12279,0,0,0,95,3,36,0,54
PARTIDA_0075_e848a575,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,DERROTA,10,42,0,10,9,72,8220,14620,0,720,0,110,4,20,0,56
PARTIDA_0075_e848a575,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,VICTORIA,12,45,0,12,7,140,14620,8220,3,7436,0,121,3,75,1,78
PARTIDA_0076_96ad724e,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,DERROTA,11,47,0,11,9,71,6281,18004,0,0,0,126,4,27,0,35
PARTIDA_0076_96ad724e,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,VICTORIA,14,47,0,14,10,170,18004,6281,3,7420,0,125,3,36,2,87
PARTIDA_0077_b530bd1a,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,VICTORIA,5,20,0,5,1,75,12000,2561,3,7454,0,45,4,00,4,69
PARTIDA_0077_b530bd1a,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,DERROTA,5,19,0,5,5,37,2561,12000,0,0,1,44,3,80,0,21
PARTIDA_0078_5eb12c59,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,VICTORIA,17,62,0,17,12,276,17908,8871,2,7111,2,172,3,65,2,02
PARTIDA_0078_5eb12c59,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAgresiva,5,DERROTA,18,63,0,18,14,76,8871,17908,1,2113,0,173,3,50,0,50
PARTIDA_0079_8db8be40,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,VICTORIA,15,62,0,15,8,111,18077,10871,2,6375,1,174,4,13,1,66
PARTIDA_0079_8db8be40,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,DERROTA,18,64,0,18,16,156,10871,18077,0,807,0,176,3,56,0,60
PARTIDA_0080_aa686b14,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,DERROTA,16,56,0,16,14,107,10852,16079,1,4407,1,152,3,50,0,67
PARTIDA_0080_aa686b14,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,VICTORIA,14,57,0,14,9,166,16079,10852,3,7510,0,155,4,07,1,48
PARTIDA_0081_fbbe8b85,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,DERROTA,17,63,0,17,14,112,8045,14120,0,0,2,175,3,71,0,57
PARTIDA_0081_fbbe8b85,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,VICTORIA,17,64,0,17,13,162,14120,8045,2,6731,1,176,3,76,1,76
PARTIDA_0082_05d0a8d8,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,DERROTA,9,32,0,9,8,75,5199,12266,0,252,0,80,3,56,0,42
PARTIDA_0082_05d0a8d8,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,VICTORIA,9,33,0,9,5,99,12266,5199,3,7511,0,83,3,67,2,36
PARTIDA_0083_d13d32cc,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,VICTORIA,15,52,0,15,10,169,20655,8715,3,7522,4,140,3,47,2,37
PARTIDA_0083_d13d32cc,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,DERROTA,12,52,0,12,10,56,8715,20655,1,3000,1,141,4,33,0,42
PARTIDA_0084_1a4763d1,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,DERROTA,20,65,0,20,17,244,15186,11910,0,2000,1,179,3,25,1,28
PARTIDA_0084_1a4763d1,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,VICTORIA,16,65,0,16,11,113,11910,15186,2,4037,6,179,4,06,0,78
PARTIDA_0085_be022600,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,DERROTA,15,63,0,15,14,137,15535,18517,2,5290,1,173,4,20,0,84
PARTIDA_0085_be022600,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAgresiva,5,VICTORIA,16,61,0,16,12,144,18517,15535,3,7446,1,167,3,81,1,19
PARTIDA_0086_7dee8d38,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,VICTORIA,20,64,0,20,18,109,9870,9392,1,2887,0,176,3,20,1,05
PARTIDA_0086_7dee8d38,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,DERROTA,20,64,0,20,17,148,9392,9870,0,1462,0,177,3,20,0,95
PARTIDA_0087_b664df79,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,VICTORIA,12,45,0,12,9,159,17060,10336,3,7915,0,119,3,75,1,65
PARTIDA_0087_b664df79,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAgresiva,5,DERROTA,13,47,0,13,9,136,10336,17060,1,2619,2,125,3,62,0,61
PARTIDA_0088_af5fcb7f,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,VICTORIA,10,36,0,10,6,201,16321,6034,3,7416,0,92,3,60,2,70
PARTIDA_0088_af5fcb7f,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,DERROTA,9,36,0,9,7,83,6034,16321,0,0,0,100,4,00,0,37
PARTIDA_0089_1b4aff9e,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAgresiva,5,DERROTA,17,62,0,17,14,80,9346,12146,0,680,0,170,3,65,0,77
PARTIDA_0089_1b4aff9e,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,VICTORIA,15,63,0,15,13,89,12146,9346,1,3070,0,175,4,20,1,30
PARTIDA_0090_5353f4d7,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,DERROTA,18,64,0,18,15,151,16126,10970,1,2612,0,176,3,56,1,47
PARTIDA_0090_5353f4d7,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,VICTORIA,14,62,0,14,10,88,10970,16126,2,3960,0,171,4,43,0,68
PARTIDA_0091_0dbc170c,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,DERROTA,11,38,0,11,8,103,8593,11279,1,2800,1,99,3,45,0,76
PARTIDA_0091_0dbc170c,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAgresiva,5,VICTORIA,11,39,0,11,8,118,11279,8593,3,7557,1,101,3,55,1,31
PARTIDA_0092_6322fa39,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,DERROTA,20,65,0,20,16,167,11299,11838,0,1859,0,179,3,25,0,95
PARTIDA_0092_6322fa39,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,VICTORIA,15,63,0,15,11,71,11838,11299,2,4760,1,178,4,20,1,05
PARTIDA_0093_570729de,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,VICTORIA,15,57,0,15,12,112,14926,14350,3,7483,0,155,3,80,1,04
PARTIDA_0093_570729de,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,DERROTA,16,57,0,16,13,167,14350,14926,1,2142,0,155,3,56,0,96
PARTIDA_0094_a0577c0c,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,VICTORIA,5,19,0,5,0,156,11762,708,3,7458,0,41,3,80,16,61
PARTIDA_0094_a0577c0c,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,DERROTA,5,20,0,5,3,10,708,11762,0,0,0,50,4,00,0,06
PARTIDA_0095_c98cdc69,2025-10-25 09:52:41,1,Jugador 1,EstrategiaAleatoria,5,DERROTA,18,63,0,18,15,147,13103,15626,1,3394,0,173,3,50,0,84
PARTIDA_0095_c98cdc69,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,VICTORIA,19,64,0,19,17,154,15626,13103,2,6442,0,177,3,37,1,19
PARTIDA_0096_cb0a1903,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,DERROTA,18,64,0,18,14,102,8711,14525,0,504,0,176,3,56,0,60
PARTIDA_0096_cb0a1903,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,VICTORIA,18,64,0,18,15,167,14525,8711,2,6680,0,176,3,56,1,67
PARTIDA_0097_29555afd,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,DERROTA,6,28,0,6,3,40,7561,11662,2,4740,1,70,4,67,0,65
PARTIDA_0097_29555afd,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,VICTORIA,8,26,0,8,4,105,11662,7561,3,7657,4,62,3,25,1,54
PARTIDA_0098_2c95492b,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,DERROTA,12,50,0,12,12,66,8913,20765,1,3000,1,142,4,17,0,43
PARTIDA_0098_2c95492b,2025-10-25 09:52:41,2,Jugador 2,EstrategiaAleatoria,5,VICTORIA,14,53,0,14,7,161,20765,8913,3,7476,1,143,3,79,2,33
PARTIDA_0099_c9cec7a1,2025-10-25 09:52:41,1,Jugador 1,EstrategiaMenorCosto,5,VICTORIA,20,72,0,20,16,114,11057,13812,1,2658,0,200,3,60,0,80
PARTIDA_0099_c9cec7a1,2025-10-25 09:52:41,2,Jugador 2,EstrategiaMenorCosto,5,DERROTA,21,71,0,21,19,170,13812,11057,0,2059,0,197,3,38,1,25
PARTIDA_0100_0e0da8bb,2025-10-25 09:52:41,1,Jugador 1,EstrategiaDefensiva,5,VICTORIA,15,64,0,15,12,62,12190,13271,1,2160,0,177,4,27,0,92
PARTIDA_0100_0e0da8bb,2025-10-25 09:52:41,2,Jugador 2,EstrategiaDefensiva,5,DERROTA,15,63,0,15,9,154,13271,12190,0,1721,0,175,4,20,1,09
